grp,id,screenName,content,valence,dominance,harm,fairness
1,2992,cohen_lab,"Great Syracuse show @amyschumer - you are my hero! Thanks for mentioning gun control in an audience of upstate NYers! Very ""BRAVE"" https://t.co/8z2IlDoRGh",0.9375,0.875,1,0.374400287
1,2993,LeahMeyer20,@amyschumer Hey Amy! I'm a huge fan of yours! I'd really love if if you'd sign my petition to end gun violence! https://t.co/1stalOH9l0,0.9375,0.833333333,1,0.784140841
1,2994,playingwfiber,Glad to check back in this morning and see that @SenatorReid is continuing the conversation on gun violence. #EnoughGunViolence,0.9375,0.770833333,1,0.669178227
1,2995,darylblanksma,Thank you @SenJeffMerkley and @RonWyden for standing up against gun violence. #filibuster,0.9375,0.791666667,1,0.188723895
1,2996,tbol77,Thank you @CoryBooker! Proud to see my Senator taking a stand. ENOUGH is enough! Time to move on gun control. #filibuster #holdthefloor,0.9375,0.958333333,1,0.051986629
1,2997,BarbaraNecker,@raymondreports @ChrisMurphyCT @SenateDems How wonderful to see a long overdue semblance of sanity on the gun control issue,0.9375,0.625,1,0.375527314
1,2998,denniscoy,Standing in solidarity with Senator @ChrisMurphyCT as he does whatever is necessary to force the Senate to act on Gun Legislation. #ENOUGH,0.9375,0.958333333,1,0.228902438
1,2999,cbm9q,Thank you @MarkWarner and @timkaine for taking action to stop gun violence #Filibuster,0.9375,0.833333333,1,0.994695776
1,3000,JannaShoe,@RepLynch thank you for standing up and representing Americans who want gun violence to end. You're Doing Something About It. Be of courage.,0.9375,0.895833333,1,0.137920153
0,3001,DaynaTrueman,"98 million gun owners in America. If every gun owner voted for Trump, he'd win! #trump2016 https://t.co/kiWDhT1Dw6 via @pinterest",0.9375,0.604166667,0,0.15743837
1,3002,JannaShoe,@RepCummings thank you for standing up for us who want gun violence to end in our country. Be of good courage as scripture tells us.,0.9375,0.791666667,1,0.534403423
1,3003,apointy,Proud of @RepJoeCourtney for standing up for victims of gun violence and demanding more from Comgress #NoBillNoBreak #EnoughIsEnough,0.9375,0.833333333,1,0.755956985
1,3004,toktherapy,@karenhunter I really enjoyed your interview with the Fulton's. Having lost a love one to gun violence I felt empowered #KarenRebels,0.9375,0.625,1,0.348115232
1,3005,FairfaxStrong,I #WearOrange for National Gun Violence Awareness Day. Join me: https://t.co/N6Gu0i0WXU https://t.co/QF9T5QKe8w,0.9375,0.895833333,1,0.937935412
1,3006,_taylornature_,".@janschakowsky thank you for speaking about the lives we have lost to gun violence in Evanston, IL. #NoBillNoBreak",0.9375,0.895833333,1,0.246803087
1,3007,deblane54,@ChrisVanHollen @HouseDemocrats Thank you! The American people thank you for protecting us from gun violence!,0.9375,0.708333333,1,0.247770344
1,3008,TheCableGodFL,@HillaryClinton I support your goal for stricter gun control laws. I have a personal story to help you get the point across!,0.9375,0.9375,1,0.43969535
1,3009,swedesauce,We're with the brave representatives that are standing up the Gun lobby and those opposed to common sense gun legislation. #filibuster,0.9375,0.875,1,0.119875208
1,3010,DarrylMBell,Everyone knows when the time is right for them. I'm thrilled Michael Jordan has added his voice to #StoptheViolence and end gun violence.,0.9375,0.770833333,1,0.020086861
1,3011,rkhavard,".@repjohnlewis is sitting-in on  House floor, demanding action on gun control. Thanks be to God 4 heroes like him. https://t.co/XXTG6E82bd",0.9375,0.875,1,0.342889258
1,3012,JannaShoe,@RepBetoORourke proud to be Texan Democrat listening to your speech on House floor. Thank you for standing up to gun violence. Viva Tejas!,0.958333333,0.895833333,1,0.865660046
1,3013,jamilaheadley,Sitting in is the new standing up for an end to preventable gun violence. Thank you @repjohnlewis!,0.958333333,0.895833333,1,0.791714519
1,3014,jamilaheadley,Nothing but love @repjohnlewis for #sittingin for an end to preventable gun violence.  https://t.co/jBjtsfJOqH https://t.co/jBjtsfJOqH,0.958333333,0.729166667,1,0.55043433
1,3015,repjoecrowley,Enough is enough. I applaud #LGBTQ leaders &amp; gun violence prevention groups for #DisarmHateRally tomorrow &amp; demanding action to #DisarmHate,0.958333333,0.875,1,0.855862366
1,3016,RITreasury,Looking forward to joining with @RepCicilline and Rep @jimlangevin 3 p.m. tomorrow @PvdPublicSafety for Public Sit-In to Reduce Gun Violence,0.958333333,0.958333333,1,0.044703168
1,3017,kamccain7,@RepGwenMoore thank you for takin a stand for Americans impacted by gun violence today and doing your job! #NoBillNoBreak,0.958333333,0.895833333,1,0.077840134
1,3018,JannaShoe,@RepRoybalAllard thank you for standing up against gun violence. Be of courage and faith as you represent me as a woman who wants peace.,0.958333333,0.770833333,1,0.606389323
1,3019,Call_Me_Kae,.@SenBennetCo Thank you for taking action to end gun violence. Keep working to change this picture. https://t.co/Fn77kvMpDT via @Everytown,0.958333333,0.770833333,1,0.658875726
1,3020,KathieMainzer,Thank you for speaking for 90% of Americans that support reasonable gun laws! #ENOUGH #DisarmHate @RepKClark https://t.co/tDD3UQja1I,0.958333333,0.916666667,1,0.801681515
1,3021,melissapennell,@everywhereist you are my spirit animal. From a native Orlandoan - thank you for your support on gun control!,0.958333333,0.833333333,1,0.289848258
1,3022,ElectAlWilliams,I'm standing with @johnconyersjr and @RepLawrence to end gun violence! #NoFlyNoBuy #wecandobetter https://t.co/lJ3D6UBzUT,0.958333333,0.9375,1,0.372077749
1,3023,AlyshaJanzen,The democratic sit in demanding a vote be held on gun control is amazing!! #NoBillNoBreak 🙌🏼,0.958333333,0.791666667,1,0.534430566
1,3024,MarcLevine_CA,I am proud to join my colleagues &amp; local leaders in solidarity and against hate. And to put an end to gun violence. https://t.co/OWAOTRVSsd,0.958333333,0.895833333,1,0.852795556
1,3025,BaddestJoanna,Thank you house of democrats for holding a stand in for gun right legislature ! We need more action ! Let's rise ! Same gun killing many!,0.958333333,0.9375,1,0.041175182
1,3026,michelle_gajda,#Florida Moms are out @OrlandoPride. We stand with the victims of gun violence. #ComeOutWithPride @MomsDemand https://t.co/K37COFPj33,0.958333333,0.9375,1,0.042976396
1,3027,kate_duis,@ChrisMurphyCT Thank you for standing up for the vast majority of Americans who support gun control! #Enough #filibuster,0.958333333,0.854166667,1,0.56853655
1,3028,aeolos747,Can you thank @repjohnlewis for his leadership on gun violence? Send a message: https://t.co/FBFrJm0HYQ via @Everytown,0.958333333,0.729166667,1,0.7252603
1,3029,kimodonnel,thank you. supporting #2 + sensible gun control are not mutually exclusive.,0.958333333,0.708333333,1,0.077318307
1,3030,AnnMKrantz,"@amyschumer so psyched to see you at #WomensMarch I know you get it, gun violence is a woman's issue. Thank you @MomsDemand #WhyIMarch",0.958333333,0.9375,1,0.956962191
1,3031,TheAnderMind,Read this powerful piece by @gabbygiffords about US gun violence. Proud to be on her team! https://t.co/i834nPT03f @smartgunlaws,0.958333333,0.9375,1,0.230435923
1,3032,jwollbr,Thank you for your stance on the need for gun control @RepDianaDeGette @RepPerlmutter @WhiteHouse  @SenBennetCO @RepMikeCoffman take notice.,0.958333333,0.791666667,3,0.242674648
1,3033,JannaShoe,@rosadelauro I stand to applaud you for standing up to gun violence and trying to pass laws to keep us safer. We are with you in spirit.,0.958333333,0.9375,1,0.015152169
1,3034,DenaHellums,Listening to my wonderful @SenJeffMerkley #holdthefloor and stand by Americans who've had enough death from gun violence.,0.958333333,0.75,3,0.352019648
1,3035,NelsonQSpeaks,"@HillaryClinton as our next president, I hope that during your administration, gun control is a priority.  Thank you Madame President.",0.958333333,0.75,1,0.840464699
1,3036,DrJoanRHarrell,Daughter creates scholarship to honor dad killed by Chicago gun violence https://t.co/cWq2EpM7Uq via @nbcnews,0.958333333,0.604166667,1,0.156647765
1,3037,NYCSocialShort,@SenSchumer I'm your constituent and I enthusiastically support the #filibuster for gun control.  #holdthefloor!,0.958333333,0.791666667,1,0.232411522
1,3038,PreshiRachelle,Thank you @ChrisMurphyCT for standing up to gun violence and demanding the Senate take action. You are a true leader https://t.co/1kfAjUc5IG,0.958333333,0.791666667,1,0.054669732
1,3039,JannaShoe,@RepMarkTakano thank you for standing up to gun violence. We are tired of business as usual. Be of courage and faith. We are with you too.,0.958333333,0.833333333,1,0.778347228
1,3040,tcmorrison,I support and stand with @ChrisMurphyCT and gun control.  Let's do this.  #Enough. https://t.co/7o07KKn3IM,0.958333333,0.958333333,1,0.076882948
1,3041,tcmorrison,Thank you @MarkWarner @timkaine for your support for the common sense gun control measures before the Senate today. @Everytown #persistence,0.958333333,0.9375,1,0.167316628
1,3042,teaguehyder,@ChrisMurphyCT great job sir for standing against gun violence. Thats called a leadership. Kudos to you. 👍👍👍,0.958333333,0.854166667,1,0.90389751
1,3043,DBeckwith1,Thankful to my rep - @sethmoulton - and all Dems taking a stand to fight gun violence #NoBillNoBreak - stay strong! https://t.co/blXjw0NMGN,0.958333333,0.854166667,1,0.478924277
1,3044,KaraElizabeth03,@RepRichardNeal THANK YOU for sitting in. Gun control is so important! You're making me very proud of my MA roots. #NoBillNoBreak,0.958333333,0.895833333,1,0.773250853
1,3045,glwilliams51,"I salute Cong. John Lewis, hero of the civil rights movement, and other Democrats sitting in to force a vote on gun control. #NoBillNoBreak",0.958333333,0.875,1,0.05091679
1,3046,xocoleyf,Thanks house dems for taking a stand (or sit!) against gun violence! #NoBillNoBreak #DisarmHate #sitin,0.979166667,0.854166667,1,0.297887496
1,3047,emmavkraus,Thanks @SenSherrodBrown for supporting common sense gun control. Ohio and the nation rely on leaders like you #ENOUGH #DisarmHate,0.979166667,0.916666667,1,0.755441937
1,3048,snfair,@RepBrady Thank you for standing for us who want the gun violence to stop. Great example and I am proud you are my congressman,0.979166667,0.875,1,0.515159058
1,3049,JannaShoe,@RepMurphyFL thank you for standing up to gun violence and taking a stand with Democrat colleagues. Be of courage and keep the faith.,0.979166667,0.75,1,0.02738842
1,3050,SusanCBoyle,I want this technology for Syracuse! Proactive technology will help stop the gun violence #shotspotter https://t.co/KE5oD3Uhys,0.979166667,0.833333333,1,0.744568615
1,3051,windzar,@repjohnlewis @SpeakerRyan Thank you for giving us who lost someone over gun violence a voice where it really matters. Keep up the good work,0.979166667,0.791666667,1,0.515708951
1,3052,JannaShoe,"@RepJohnConyers thank you sir for standing up for Americans who want gun violence to end. Be of good courage as scripture tells us, fight!",0.979166667,0.916666667,1,0.74298905
1,3053,rainbowzinnias,@RepDuckworth Thank you for your service and for working to stop gun violence! #NoBillNoBreak,0.979166667,0.791666667,1,0.407358568
1,3054,rainbowzinnias,@RepKClark Thank you for your great leadership in the fight to end gun violence!  #NoBillNoBreak,0.979166667,0.8125,1,0.939632264
1,3055,KaraElizabeth03,@RepKClark THANK YOU for sitting in. Gun control is SO important. You're making this NYC dweller very proud of her MA roots. #NoBillNoBreak,0.979166667,0.916666667,1,0.014843943
1,3056,MainEvent86,@SenWarren @HouseDemocrats Thank You! EW. The voters stand behind you and your colleagues. We will remember this brave stance 4 gun control,0.979166667,0.895833333,1,0.17885096
1,3057,hmklein22,exciting news! proud graduate of a UC happy to see California making moves towards an end to gun violence  https://t.co/DnBNkShjf6,0.979166667,0.770833333,1,0.040611028
1,3058,texaslawgirl,.@people Thank you so much for highlighting the work of .@MomsDemand. The majority of Americans want sanity restored to our gun laws.,0.979166667,0.875,1,0.805292548
1,3059,IAnesini,#NoBillNoBreak @CoreyBooker Thank you for taking a stand against gun violence. #ncjw,0.979166667,0.9375,1,0.59415854
1,3060,MarieGillibrand,Just letting my senator know that I support gun control. #OrlandoShooting https://t.co/5QIIX3Ntdd,0.979166667,0.895833333,3,0.951213729
1,3061,KaraElizabeth03,@RepMcGovern THANK YOU for sitting in &amp; standing up for what's right. Gun control is so essential. So proud to be from MA. #NoBillNoBreak,0.979166667,0.8125,1,0.875060949
1,3062,aszkutak,Thank you @ChrisMurphyCT and staff for taking a stand against gun violence. #werewithyou #disarmhate @MomsDemand https://t.co/biIPOAydB9,0.979166667,0.9375,1,0.542681863
1,3063,KathieMainzer,Keep your voices strong @SenateDems @HouseDemocrats the American people support you! #ENOUGH Gun Violence https://t.co/6sXuJjofOP,0.979166667,0.916666667,1,0.534500754
1,3064,debbiereasley,@RepAlGreen Thank you for standing up for the majority of us that want gun control!  THANK YOU!!!!,0.979166667,0.916666667,1,0.097543323
1,3065,JannaShoe,@RepBecerra thank you for taking a stand against gun violence. I'm proud to be Democrat standing united with you and all those fighting.,0.979166667,0.854166667,1,0.634702751
1,3066,MarcLevine_CA,I stand in solidarity w @HouseDemocrats to demand action on gun violence. We must act now #DisarmHate #NoMoreSilence https://t.co/FBz8PNWtVv,0.979166667,0.979166667,1,0.763307096
1,3067,bernsteinstudio,"National Gun Violence Prevention Day! Our girls are in, are you? #wearorange https://t.co/pSCSV30s0z",0.979166667,0.854166667,1,0.855915731
1,3068,KathieMainzer,Proud to #WearOrange to stop gun violence.  Thanks for your continued leadership President Obama @POTUS  https://t.co/pnZi3n3Bjz,0.979166667,0.875,1,0.300936796
1,3069,ksouth,Proud of Oregon leaders like @RonWyden taking part in today's filibuster for action in response to gun violence.  https://t.co/ChPTAB4iCM,0.979166667,0.895833333,1,0.290492175
0,3070,cathylynn1957,@DLoesch You nailed it girl! Love you Dana and thanks for standing up for our second amendment right! <hashtag> kicking ass <\hashtag> &amp taking names !,0.979166667,0.8125,1,0.713706188
1,3071,bronie4lyfe,@HouseDemocrats keep up the good work common sense gun control laws are desperately needed in the u.s#NoBillNoBreak #NoFlyNoBuy,0.979166667,0.8125,1,0.007231067
1,3072,nicolesl,". @ScottPetersSD Thank you, Scott, for standing up for common sense gun control! Proud of my congressman!",0.979166667,0.854166667,1,0.178972443
1,3073,TPTAndy,"No matter what you're opinion is on gun control, it's great to see legislators taking action for what they believe in.",0.979166667,0.729166667,0,0.253905731
1,3074,flawless_mom,"Listening to @lucymcbath, who was magnificent at the DNC &amp; is fighting for gun violence prevention &amp; common sense laws. #BlogHer16 #inspired",0.979166667,0.770833333,1,0.018789848
1,3075,JannaShoe,"@repjohnlewis thank you sir for leading the fight to pass gun control. You're not only a civil rights hero, but a human rights hero too.",0.979166667,0.833333333,1,0.653407619
1,3076,LauraIrisHill,Thank you Dem senators for holding the floor to discuss gun violence. Action must be taken on this serious issue.,0.979166667,0.916666667,1,0.141354309
1,3077,michelle_gajda,#Thankful for our #Florida Moms who proudly marched @OrlandoPride to honor victims of gun violence@MomsDemand #happythanksgiving https://t.co/dtPCrBfkXg,0.979166667,0.916666667,1,0.289553073
